anio,county_code,loan_purpose,lien_status,occupancy_type,n_focal,k_focal,n_ref,k_ref,celda
2021,48039,32,1,1,267.0,88.0,1366.0,239.0,48039|32|1|1
2021,48157,2,1,1,66.0,43.0,160.0,73.0,48157|2|1|1
2022,28071,1,1,1,117.0,70.0,506.0,59.0,28071|1|1|1
2022,28121,4,2,1,61.0,35.0,402.0,113.0,28121|4|2|1
2022,39061,4,2,1,279.0,144.0,1950.0,526.0,39061|4|2|1
2022,42011,1,1,1,240.0,40.0,3691.0,346.0,42011|1|1|1
2022,42045,32,2,1,90.0,53.0,282.0,66.0,42045|32|2|1
2022,48439,31,1,1,705.0,265.0,3337.0,860.0,48439|31|1|1
2022,51179,32,1,1,373.0,110.0,743.0,145.0,51179|32|1|1
2022,51059,4,2,1,175.0,90.0,1271.0,498.0,51059|4|2|1
2022,51710,4,2,1,98.0,57.0,167.0,79.0,51710|4|2|1
2023,01081,1,1,1,466.0,234.0,1570.0,218.0,01081|1|1|1
2023,01121,1,1,1,359.0,215.0,626.0,209.0,01121|1|1|1
2023,12057,4,2,1,668.0,388.0,3347.0,1658.0,12057|4|2|1
2023,12035,32,1,1,65.0,41.0,347.0,125.0,12035|32|1|1
2023,13113,1,1,1,504.0,131.0,728.0,64.0,13113|1|1|1
2023,13105,1,1,1,33.0,21.0,119.0,22.0,13105|1|1|1
2023,13247,1,1,1,715.0,122.0,209.0,26.0,13247|1|1|1
2023,13113,2,2,1,170.0,87.0,262.0,107.0,13113|2|2|1
2022,42029,4,2,1,72.0,38.0,2013.0,557.0,42029|4|2|1
2022,51760,1,2,1,46.0,9.0,56.0,11.0,51760|1|2|1
2023,12105,4,2,1,236.0,175.0,1711.0,993.0,12105|4|2|1
2023,26081,2,1,1,42.0,24.0,340.0,94.0,26081|2|1|1
2023,27163,1,1,1,247.0,34.0,2303.0,159.0,27163|1|1|1
2023,34035,32,1,1,54.0,17.0,245.0,79.0,34035|32|1|1
2023,48309,32,1,1,54.0,30.0,394.0,144.0,48309|32|1|1
2023,48381,1,1,1,69.0,9.0,1662.0,186.0,48381|1|1|1
2023,51510,1,1,1,166.0,18.0,1074.0,39.0,51510|1|1|1
2024,08041,4,2,1,159.0,91.0,2345.0,858.0,08041|4|2|1
2024,12099,2,2,1,470.0,292.0,2875.0,1356.0,12099|2|2|1
2024,12083,1,1,1,762.0,202.0,5779.0,923.0,12083|1|1|1
2024,12057,32,1,1,631.0,281.0,2171.0,756.0,12057|32|1|1
2024,12009,1,1,2,33.0,6.0,290.0,41.0,12009|1|1|2
2024,12131,1,1,1,45.0,17.0,1490.0,284.0,12131|1|1|1
2024,12079,1,1,1,62.0,49.0,124.0,46.0,12079|1|1|1
2024,12105,1,1,2,53.0,8.0,360.0,64.0,12105|1|1|2
2023,39113,32,1,1,190.0,81.0,852.0,258.0,39113|32|1|1
2023,51710,4,2,1,131.0,85.0,256.0,138.0,51710|4|2|1
2024,26161,32,1,1,103.0,43.0,391.0,106.0,26161|32|1|1
2024,26125,2,2,1,388.0,178.0,2629.0,684.0,26125|2|2|1
2024,37167,1,1,1,161.0,35.0,657.0,97.0,37167|1|1|1
2024,37083,1,1,1,195.0,127.0,165.0,32.0,37083|1|1|1
2025,06067,2,2,1,209.0,96.0,1663.0,486.0,06067|2|2|1
2025,06073,2,2,1,202.0,85.0,4703.0,1525.0,06073|2|2|1
2025,08059,1,1,1,42.0,2.0,5391.0,264.0,08059|1|1|1
2025,08005,1,2,1,88.0,8.0,414.0,39.0,08005|1|2|1
2025,12099,1,1,3,137.0,34.0,1127.0,185.0,12099|1|1|3
2025,12086,31,1,1,316.0,143.0,2313.0,835.0,12086|31|1|1
2025,12086,32,1,3,222.0,68.0,1574.0,434.0,12086|32|1|3
2025,13153,31,1,1,220.0,49.0,314.0,49.0,13153|31|1|1
2025,13217,32,1,1,322.0,149.0,217.0,71.0,13217|32|1|1
2025,13121,1,2,1,390.0,79.0,184.0,33.0,13121|1|2|1
2025,13097,4,2,1,223.0,116.0,116.0,47.0,13097|4|2|1
2025,13021,32,1,1,189.0,84.0,181.0,60.0,13021|32|1|1
2024,44007,1,1,1,535.0,71.0,3314.0,249.0,44007|1|1|1
2025,12031,2,2,1,308.0,161.0,1124.0,438.0,12031|2|2|1
2025,26125,2,1,1,147.0,75.0,614.0,185.0,26125|2|1|1
2025,37021,1,1,1,65.0,28.0,2269.0,302.0,37021|1|1|1
2025,37181,1,1,1,86.0,29.0,184.0,32.0,37181|1|1|1
2025,37141,1,1,1,69.0,43.0,1066.0,120.0,37141|1|1|1
2025,37153,1,1,1,110.0,57.0,222.0,67.0,37153|1|1|1
2025,29183,1,1,1,255.0,37.0,4344.0,268.0,29183|1|1|1
2025,29047,32,1,1,60.0,27.0,723.0,196.0,29047|32|1|1
2025,29510,4,2,1,59.0,41.0,274.0,98.0,29510|4|2|1
2025,39049,1,1,3,87.0,16.0,480.0,40.0,39049|1|1|3
2025,39035,31,1,1,619.0,209.0,2412.0,452.0,39035|31|1|1
2025,39035,32,1,1,677.0,336.0,1736.0,507.0,39035|32|1|1
2025,39049,4,1,1,127.0,80.0,591.0,200.0,39049|4|1|1
2025,45091,1,1,1,586.0,163.0,3273.0,303.0,45091|1|1|1
2025,45057,32,1,1,53.0,18.0,275.0,65.0,45057|32|1|1
2025,45081,1,1,1,27.0,15.0,117.0,21.0,45081|1|1|1
2025,45079,4,1,1,105.0,61.0,134.0,37.0,45079|4|1|1
2025,48201,1,1,2,43.0,14.0,188.0,40.0,48201|1|1|2
2025,51029,1,1,1,32.0,18.0,116.0,19.0,51029|1|1|1
2018,04021,1,1,1,564.0,127.0,8138.0,875.0,04021|1|1|1
2018,04013,4,2,1,272.0,179.0,7683.0,4103.0,04013|4|2|1
2018,27053,1,1,1,1080.0,162.0,13627.0,592.0,27053|1|1|1
2018,13067,31,1,1,505.0,207.0,1392.0,362.0,13067|31|1|1
2018,13285,1,1,1,140.0,25.0,600.0,68.0,13285|1|1|1
2018,13081,1,1,1,39.0,25.0,89.0,18.0,13081|1|1|1
2018,37021,32,1,1,61.0,24.0,1033.0,291.0,37021|32|1|1
2018,37025,31,1,1,116.0,43.0,632.0,174.0,37025|31|1|1
2018,37013,1,1,1,54.0,27.0,421.0,54.0,37013|1|1|1
2018,37161,1,1,1,31.0,9.0,619.0,93.0,37161|1|1|1
2018,51041,32,1,1,470.0,214.0,1271.0,363.0,51041|32|1|1
2018,37063,32,1,1,425.0,174.0,531.0,129.0,37063|32|1|1
2019,37183,2,1,1,66.0,39.0,438.0,111.0,37183|2|1|1
2019,37081,2,1,1,91.0,56.0,233.0,90.0,37081|2|1|1
2019,47037,1,1,3,71.0,9.0,937.0,78.0,47037|1|1|3
2019,37147,1,1,1,488.0,103.0,1483.0,121.0,37147|1|1|1
2019,47157,2,2,1,520.0,389.0,737.0,343.0,47157|2|2|1
2020,17197,31,1,1,1217.0,225.0,16602.0,1566.0,17197|31|1|1
2020,17031,4,1,1,347.0,235.0,1638.0,769.0,17031|4|1|1
2020,13247,1,1,1,1132.0,171.0,297.0,39.0,13247|1|1|1
2020,13021,31,1,1,276.0,77.0,672.0,91.0,13021|31|1|1
2020,13261,1,1,1,89.0,62.0,128.0,36.0,13261|1|1|1
2020,13245,2,2,1,29.0,25.0,56.0,24.0,13245|2|2|1
2021,18097,31,1,1,2186.0,510.0,10586.0,1225.0,18097|31|1|1
2020,39095,31,1,1,267.0,77.0,5305.0,790.0,39095|31|1|1
2020,39099,1,1,1,147.0,28.0,2294.0,175.0,39099|1|1|1
2020,41067,1,1,1,205.0,20.0,6192.0,361.0,41067|1|1|1
2020,45053,1,1,1,204.0,145.0,576.0,69.0,45053|1|1|1
2020,45069,1,1,1,153.0,108.0,122.0,51.0,45069|1|1|1
2021,24027,31,1,1,1384.0,276.0,4708.0,408.0,24027|31|1|1
2021,24005,4,1,1,134.0,108.0,335.0,155.0,24005|4|1|1
2022,20177,1,1,1,67.0,12.0,1704.0,130.0,20177|1|1|1
2022,37147,1,1,1,694.0,258.0,1261.0,122.0,37147|1|1|1
2022,37021,1,1,1,101.0,36.0,3218.0,443.0,37021|1|1|1
2022,47113,1,1,1,234.0,74.0,761.0,105.0,47113|1|1|1
2022,37081,1,1,3,99.0,16.0,229.0,20.0,37081|1|1|3
2022,37101,2,2,1,199.0,95.0,754.0,210.0,37101|2|2|1
2022,44007,1,1,1,781.0,109.0,4614.0,374.0,44007|1|1|1
2023,04003,1,1,1,57.0,11.0,1104.0,136.0,04003|1|1|1
2023,24003,1,1,1,1135.0,175.0,3829.0,279.0,24003|1|1|1
2023,24510,2,1,1,167.0,134.0,64.0,46.0,24510|2|1|1
2023,37159,1,1,1,270.0,51.0,1238.0,146.0,37159|1|1|1
2023,37119,2,1,1,163.0,105.0,286.0,111.0,37119|2|1|1
2023,36085,1,1,1,145.0,35.0,1228.0,140.0,36085|1|1|1
2023,36081,1,1,1,846.0,168.0,2343.0,355.0,36081|1|1|1
2023,36081,2,1,1,93.0,64.0,151.0,89.0,36081|2|1|1
2023,47189,1,1,1,158.0,31.0,1902.0,153.0,47189|1|1|1
2023,47149,4,2,1,158.0,82.0,1041.0,443.0,47149|4|2|1
2023,54003,32,1,1,65.0,41.0,329.0,105.0,54003|32|1|1
2024,29189,4,1,1,120.0,84.0,385.0,136.0,29189|4|1|1
2023,47157,31,2,1,107.0,48.0,264.0,78.0,47157|31|2|1
2024,25005,1,1,1,664.0,107.0,2756.0,212.0,25005|1|1|1
2024,51760,2,2,1,75.0,33.0,289.0,62.0,51760|2|2|1
2025,28163,1,1,1,89.0,49.0,80.0,23.0,28163|1|1|1
2025,28009,1,1,1,46.0,29.0,56.0,14.0,28009|1|1|1
2024,34039,2,1,1,44.0,30.0,146.0,76.0,34039|2|1|1
2024,45011,1,1,1,104.0,76.0,125.0,58.0,45011|1|1|1
2025,17019,1,1,1,156.0,29.0,1146.0,77.0,17019|1|1|1
2025,55079,1,2,1,89.0,20.0,302.0,54.0,55079|1|2|1
2025,36001,32,1,1,36.0,19.0,276.0,67.0,36001|32|1|1
2018,01065,1,1,1,95.0,42.0,88.0,23.0,01065|1|1|1
2018,12057,32,1,1,849.0,432.0,4516.0,1431.0,12057|32|1|1
2018,12011,32,1,1,1593.0,788.0,5227.0,1883.0,12011|32|1|1
2018,26161,32,1,1,142.0,59.0,1210.0,229.0,26161|32|1|1
2018,12071,4,2,1,64.0,39.0,1497.0,821.0,12071|4|2|1
2018,12097,4,2,1,64.0,47.0,533.0,357.0,12097|4|2|1
2018,24005,4,2,1,341.0,249.0,949.0,466.0,24005|4|2|1
2018,24031,32,1,1,550.0,231.0,1808.0,450.0,24031|32|1|1
2018,29189,1,1,1,1937.0,385.0,9309.0,549.0,29189|1|1|1
2018,29051,1,1,1,43.0,3.0,937.0,47.0,29051|1|1|1
2018,36047,31,1,1,558.0,235.0,908.0,271.0,36047|31|1|1
2018,36005,2,2,1,275.0,225.0,266.0,189.0,36005|2|2|1
2018,39049,32,1,3,46.0,20.0,331.0,106.0,39049|32|1|3
2018,42091,31,1,1,199.0,85.0,2688.0,681.0,42091|31|1|1
2018,42003,32,1,1,262.0,125.0,2858.0,805.0,42003|32|1|1
2018,42049,1,1,1,57.0,11.0,2215.0,265.0,42049|1|1|1
2018,42045,1,2,1,27.0,9.0,146.0,29.0,42045|1|2|1
2018,42091,31,2,1,64.0,27.0,1239.0,352.0,42091|31|2|1
2018,55079,32,1,3,46.0,21.0,188.0,53.0,55079|32|1|3
2018,48453,1,1,1,771.0,175.0,13570.0,1394.0,48453|1|1|1
2019,06071,1,1,1,1253.0,212.0,14853.0,1538.0,06071|1|1|1
2019,12031,4,1,1,96.0,72.0,453.0,237.0,12031|4|1|1
2019,12127,1,1,1,590.0,112.0,7867.0,937.0,12127|1|1|1
2019,26075,1,1,1,62.0,13.0,2083.0,223.0,26075|1|1|1
2019,34023,4,2,1,96.0,74.0,750.0,472.0,34023|4|2|1
2019,36071,1,1,1,549.0,77.0,2769.0,326.0,36071|1|1|1
2019,39099,1,1,1,119.0,22.0,2156.0,189.0,39099|1|1|1
2019,48373,1,1,1,43.0,29.0,434.0,159.0,48373|1|1|1
2019,51760,32,1,3,41.0,10.0,76.0,16.0,51760|32|1|3
2019,51095,1,1,1,134.0,21.0,1136.0,40.0,51095|1|1|1
2019,51550,1,2,1,78.0,16.0,129.0,7.0,51550|1|2|1
2019,06065,4,2,1,214.0,153.0,2860.0,1710.0,06065|4|2|1
2019,12023,1,1,1,96.0,53.0,848.0,257.0,12023|1|1|1
2019,12075,1,1,1,74.0,55.0,529.0,153.0,12075|1|1|1
2019,13073,32,1,1,177.0,97.0,557.0,172.0,13073|32|1|1
2019,25009,4,2,1,81.0,56.0,1530.0,710.0,25009|4|2|1
2019,25025,4,2,1,178.0,121.0,593.0,272.0,25025|4|2|1
2019,29095,2,1,1,113.0,84.0,389.0,155.0,29095|2|1|1
2019,36083,1,1,1,63.0,14.0,1317.0,121.0,36083|1|1|1
2019,39095,4,2,1,42.0,27.0,621.0,239.0,39095|4|2|1
2020,18095,1,1,1,93.0,19.0,1798.0,247.0,18095|1|1|1
2020,22097,1,1,1,495.0,311.0,484.0,144.0,22097|1|1|1
2020,37151,1,1,1,102.0,19.0,1664.0,246.0,37151|1|1|1
2020,40109,4,1,1,30.0,17.0,269.0,105.0,40109|4|1|1
2020,48423,32,1,1,34.0,17.0,644.0,138.0,48423|32|1|1
2020,48439,31,1,1,3664.0,928.0,23625.0,3186.0,48439|31|1|1
2019,53063,1,1,1,109.0,18.0,7036.0,532.0,53063|1|1|1
2020,06001,31,2,1,37.0,18.0,427.0,143.0,06001|31|2|1
2020,08031,1,1,1,499.0,73.0,9710.0,447.0,08031|1|1|1
2020,08001,4,2,1,32.0,19.0,1044.0,433.0,08001|4|2|1
2020,12083,1,1,2,31.0,7.0,489.0,49.0,12083|1|1|2
2020,12099,4,2,1,115.0,86.0,1553.0,881.0,12099|4|2|1
2020,22071,2,2,1,69.0,50.0,222.0,89.0,22071|2|2|1
2020,24005,32,1,1,625.0,212.0,2888.0,438.0,24005|32|1|1
2020,24015,1,1,1,135.0,21.0,1258.0,93.0,24015|1|1|1
2020,24005,2,2,1,217.0,166.0,746.0,334.0,24005|2|2|1
2020,24033,4,1,1,312.0,262.0,86.0,38.0,24033|4|1|1
2020,26163,1,2,1,87.0,15.0,252.0,26.0,26163|1|2|1
2020,37195,31,1,1,177.0,64.0,583.0,75.0,37195|31|1|1
2020,34007,32,1,1,142.0,57.0,1576.0,261.0,34007|32|1|1
2020,36047,2,2,1,386.0,311.0,713.0,408.0,36047|2|2|1
2020,47097,1,1,1,109.0,72.0,175.0,55.0,47097|1|1|1
2020,47065,2,2,1,46.0,29.0,507.0,236.0,47065|2|2|1
2020,48029,1,1,3,48.0,6.0,791.0,92.0,48029|1|1|3
2020,51710,1,1,1,631.0,69.0,2252.0,105.0,51710|1|1|1
2021,08041,1,1,1,782.0,62.0,12682.0,577.0,08041|1|1|1
2021,12057,1,1,1,3277.0,605.0,17887.0,1982.0,12057|1|1|1
2021,12086,31,1,3,171.0,69.0,1527.0,428.0,12086|31|1|3
2021,12095,4,1,1,123.0,79.0,592.0,257.0,12095|4|1|1
2021,13067,1,1,1,2967.0,422.0,6985.0,423.0,13067|1|1|1
2021,13217,32,1,1,543.0,196.0,612.0,108.0,13217|32|1|1
2021,13113,32,1,1,414.0,108.0,874.0,117.0,13113|32|1|1
2021,17097,31,1,1,522.0,115.0,13277.0,1376.0,17097|31|1|1
2021,26163,2,1,1,880.0,632.0,970.0,377.0,26163|2|1|1
2021,26099,32,1,1,635.0,146.0,8671.0,982.0,26099|32|1|1
2021,26125,32,1,1,1330.0,294.0,12460.0,1391.0,26125|32|1|1
2021,29189,4,1,1,86.0,62.0,390.0,135.0,29189|4|1|1
2021,37183,31,1,1,3477.0,632.0,19862.0,1547.0,37183|31|1|1
2021,37109,1,1,1,154.0,35.0,1664.0,130.0,37109|1|1|1
2020,48085,1,2,1,74.0,17.0,606.0,101.0,48085|1|2|1
2020,55101,32,1,1,31.0,8.0,1273.0,236.0,55101|32|1|1
2021,04019,1,1,1,542.0,75.0,13618.0,1158.0,04019|1|1|1
2021,12103,2,2,1,115.0,64.0,2360.0,1029.0,12103|2|2|1
2021,25013,31,1,1,376.0,106.0,4520.0,652.0,25013|31|1|1
2021,25009,2,2,1,118.0,81.0,2120.0,656.0,25009|2|2|1
2021,34003,4,2,1,29.0,15.0,678.0,325.0,34003|4|2|1
2021,36119,4,2,1,41.0,23.0,523.0,218.0,36119|4|2|1
2021,36059,31,1,1,1347.0,297.0,10577.0,1304.0,36059|31|1|1
2021,36029,1,1,1,662.0,102.0,7659.0,475.0,36029|1|1|1
2021,39035,4,1,1,259.0,191.0,1333.0,612.0,39035|4|1|1
2021,42125,1,1,1,78.0,15.0,2683.0,207.0,42125|1|1|1
2021,47037,1,1,1,1205.0,174.0,8924.0,567.0,47037|1|1|1
2021,51670,1,1,1,160.0,20.0,178.0,17.0,51670|1|1|1
2022,06039,1,1,1,68.0,8.0,1222.0,124.0,06039|1|1|1
2022,12099,32,1,1,1210.0,500.0,5958.0,1457.0,12099|32|1|1
2022,13305,1,1,1,95.0,49.0,400.0,125.0,13305|1|1|1
2022,18097,1,1,3,98.0,18.0,646.0,59.0,18097|1|1|3
2022,18127,1,1,1,76.0,8.0,2127.0,132.0,18127|1|1|1
2021,39061,2,1,1,203.0,78.0,407.0,164.0,39061|2|1|1
2021,42101,32,2,1,298.0,187.0,487.0,197.0,42101|32|2|1
2021,42091,32,2,1,33.0,15.0,398.0,84.0,42091|32|2|1
2022,06067,2,1,1,51.0,23.0,412.0,119.0,06067|2|1|1
2022,24045,1,1,1,288.0,72.0,808.0,83.0,24045|1|1|1
2022,36055,31,2,1,46.0,17.0,664.0,137.0,36055|31|2|1
2022,42011,31,1,1,45.0,14.0,1239.0,274.0,42011|31|1|1
2022,42079,1,1,1,188.0,35.0,2378.0,282.0,42079|1|1|1
2022,48121,32,1,1,503.0,164.0,3763.0,709.0,48121|32|1|1
2022,48213,1,1,1,82.0,47.0,1233.0,387.0,48213|1|1|1
2023,08041,2,2,1,116.0,57.0,1917.0,516.0,08041|2|2|1
2023,12033,1,1,1,571.0,182.0,3311.0,520.0,12033|1|1|1
2023,12057,2,1,1,116.0,82.0,555.0,279.0,12057|2|1|1
2023,13223,1,1,1,747.0,100.0,1507.0,127.0,13223|1|1|1
2023,13135,32,1,1,1261.0,556.0,1074.0,326.0,13135|32|1|1
2023,13247,4,2,1,207.0,137.0,50.0,22.0,13247|4|2|1
2022,28049,4,1,1,120.0,71.0,68.0,23.0,28049|4|1|1
2022,39095,2,2,1,105.0,61.0,981.0,306.0,39095|2|2|1
2022,48439,32,2,1,84.0,22.0,330.0,66.0,48439|32|2|1
2023,12117,2,2,1,107.0,65.0,1098.0,465.0,12117|2|2|1
2023,26163,2,1,1,1181.0,846.0,853.0,413.0,26163|2|1|1
2023,34003,1,1,1,266.0,44.0,3407.0,322.0,34003|1|1|1
2023,34001,1,1,1,188.0,33.0,1652.0,191.0,34001|1|1|1
2023,34031,1,1,1,173.0,40.0,1764.0,194.0,34031|1|1|1
2023,34013,32,1,1,451.0,232.0,317.0,98.0,34013|32|1|1
2023,39153,2,1,1,68.0,39.0,445.0,178.0,39153|2|1|1
2023,42091,1,1,1,438.0,78.0,4964.0,296.0,42091|1|1|1
2023,42045,31,1,1,83.0,39.0,468.0,100.0,42045|31|1|1
2023,48209,1,1,1,292.0,84.0,3958.0,670.0,48209|1|1|1
2023,48039,31,1,1,49.0,23.0,179.0,51.0,48039|31|1|1
2023,48201,1,2,1,226.0,70.0,699.0,165.0,48201|1|2|1
2023,51087,32,1,1,355.0,143.0,336.0,93.0,51087|32|1|1
2023,51800,32,1,1,163.0,79.0,130.0,41.0,51800|32|1|1
2023,51630,1,1,1,78.0,15.0,161.0,13.0,51630|1|1|1
2023,51650,31,1,1,58.0,21.0,41.0,8.0,51650|31|1|1
2024,08001,1,1,1,366.0,90.0,5458.0,855.0,08001|1|1|1
2024,12086,2,2,1,416.0,273.0,3892.0,2158.0,12086|2|2|1
2024,12089,1,1,1,76.0,20.0,1389.0,170.0,12089|1|1|1
2024,12099,1,1,3,141.0,41.0,1087.0,193.0,12099|1|1|3
2024,12085,1,1,1,48.0,14.0,1451.0,187.0,12085|1|1|1
2024,13067,32,1,1,783.0,325.0,944.0,227.0,13067|32|1|1
2024,13121,32,1,1,1613.0,788.0,600.0,170.0,13121|32|1|1
2024,17111,1,1,1,76.0,9.0,3341.0,215.0,17111|1|1|1
2023,34035,2,2,1,104.0,72.0,458.0,168.0,34035|2|2|1
2018,06013,32,1,1,809.0,272.0,4685.0,1019.0,06013|32|1|1
2018,12047,1,1,1,31.0,23.0,117.0,49.0,12047|1|1|1
2018,36105,1,1,1,28.0,11.0,536.0,134.0,36105|1|1|1
2018,36047,2,1,1,187.0,140.0,410.0,230.0,36047|2|1|1
2018,39153,2,2,1,70.0,38.0,1292.0,483.0,39153|2|2|1
2018,39113,1,1,1,673.0,134.0,5475.0,511.0,39113|1|1|1
2018,48351,1,1,1,32.0,25.0,104.0,46.0,48351|1|1|1
2018,55079,4,1,1,74.0,63.0,420.0,154.0,55079|4|1|1
2018,34041,1,1,1,82.0,21.0,1138.0,137.0,34041|1|1|1
2018,48201,31,1,3,166.0,49.0,712.0,155.0,48201|31|1|3
2019,12011,1,2,1,122.0,53.0,697.0,166.0,12011|1|2|1
2019,13121,32,1,1,1779.0,772.0,2768.0,524.0,13121|32|1|1
2019,13297,1,1,1,322.0,45.0,1364.0,103.0,13297|1|1|1
2019,21117,1,1,1,63.0,13.0,2564.0,221.0,21117|1|1|1
2019,29189,1,1,1,1985.0,378.0,9726.0,504.0,29189|1|1|1
2019,39049,4,1,1,123.0,82.0,835.0,306.0,39049|4|1|1
2019,42011,1,1,1,189.0,31.0,4542.0,402.0,42011|1|1|1
2019,42003,31,1,1,390.0,151.0,6879.0,1366.0,42003|31|1|1
2019,51117,1,1,1,37.0,15.0,194.0,28.0,51117|1|1|1
2019,51700,2,2,1,46.0,29.0,140.0,45.0,51700|2|2|1
2019,06013,2,2,1,174.0,114.0,1972.0,819.0,06013|2|2|1
2019,12099,32,1,1,672.0,318.0,5282.0,1516.0,12099|32|1|1
2019,12057,1,1,3,54.0,15.0,677.0,116.0,12057|1|1|3
2019,12081,32,1,1,84.0,40.0,1709.0,423.0,12081|32|1|1
2019,13115,1,1,1,87.0,15.0,974.0,120.0,13115|1|1|1
2019,25017,31,2,1,66.0,37.0,2338.0,663.0,25017|31|2|1
2019,42043,4,2,1,40.0,22.0,531.0,200.0,42043|4|2|1
2019,48257,32,1,1,37.0,16.0,441.0,101.0,48257|32|1|1
2019,55079,4,1,1,110.0,88.0,463.0,177.0,55079|4|1|1
2020,06095,31,1,1,1369.0,273.0,8047.0,837.0,06095|31|1|1
2020,06013,1,1,1,786.0,115.0,6687.0,522.0,06013|1|1|1
2020,12011,1,1,1,5674.0,1192.0,17743.0,2460.0,12011|1|1|1
2020,18091,1,1,1,52.0,5.0,1168.0,113.0,18091|1|1|1
2020,18035,1,1,1,45.0,8.0,1298.0,127.0,18035|1|1|1
2020,22015,32,1,1,34.0,14.0,384.0,64.0,22015|32|1|1
2019,55025,1,1,1,151.0,15.0,6537.0,318.0,55025|1|1|1
2020,12101,2,2,1,47.0,28.0,936.0,453.0,12101|2|2|1
2020,12105,4,1,1,43.0,26.0,412.0,167.0,12105|4|1|1
2020,18089,4,2,1,63.0,48.0,569.0,226.0,18089|4|2|1
2020,24005,32,2,1,27.0,14.0,99.0,20.0,24005|32|2|1
2020,29510,1,1,3,60.0,17.0,338.0,27.0,29510|1|1|3
2020,37069,32,1,1,29.0,11.0,266.0,36.0,37069|32|1|1
2020,37181,1,1,1,135.0,51.0,162.0,36.0,37181|1|1|1
2020,37093,1,1,1,365.0,84.0,681.0,32.0,37093|1|1|1
2020,34015,4,2,1,35.0,19.0,326.0,157.0,34015|4|2|1
2020,36087,1,1,1,321.0,83.0,2222.0,225.0,36087|1|1|1
2020,48201,1,1,3,263.0,55.0,1403.0,180.0,48201|1|1|3
2020,48039,1,1,1,1168.0,221.0,4232.0,577.0,48039|1|1|1
2020,51009,1,1,1,68.0,22.0,360.0,37.0,51009|1|1|1
2021,06097,1,1,1,68.0,12.0,4025.0,296.0,06097|1|1|1
2021,12061,1,1,1,164.0,45.0,2825.0,337.0,12061|1|1|1
2021,12053,32,1,1,101.0,47.0,2301.0,466.0,12053|32|1|1
2021,13113,31,1,1,731.0,145.0,1521.0,177.0,13113|31|1|1
2021,13067,32,1,3,115.0,38.0,299.0,51.0,13067|32|1|3
2021,26125,4,1,1,78.0,41.0,807.0,199.0,26125|4|1|1
2021,29189,32,1,1,950.0,309.0,6985.0,689.0,29189|32|1|1
2021,37081,1,1,3,103.0,23.0,272.0,20.0,37081|1|1|3
2021,37139,1,1,1,197.0,74.0,567.0,67.0,37139|1|1|1
2021,37025,4,2,1,84.0,40.0,366.0,122.0,37025|4|2|1
2021,37081,4,2,1,170.0,77.0,649.0,188.0,37081|4|2|1
2020,53067,32,1,1,75.0,21.0,3053.0,327.0,53067|32|1|1
2020,55079,32,2,1,118.0,76.0,562.0,158.0,55079|32|2|1
2020,55079,2,2,1,191.0,121.0,1519.0,451.0,55079|2|2|1
2021,04013,32,1,3,183.0,34.0,3785.0,479.0,04013|32|1|3
2021,13179,32,1,1,143.0,59.0,141.0,51.0,13179|32|1|1
2021,34023,31,1,1,924.0,190.0,6539.0,949.0,34023|31|1|1
2021,34039,2,2,1,135.0,90.0,579.0,268.0,34039|2|2|1
2021,34023,4,2,1,45.0,33.0,398.0,218.0,34023|4|2|1
2021,39113,31,1,1,733.0,208.0,6315.0,822.0,39113|31|1|1
2021,42055,1,1,1,83.0,16.0,1944.0,169.0,42055|1|1|1
2021,42017,32,1,1,142.0,48.0,6552.0,830.0,42017|32|1|1
2021,42129,1,1,1,94.0,15.0,3954.0,387.0,42129|1|1|1
2021,47125,4,2,1,35.0,18.0,203.0,82.0,47125|4|2|1
2021,48067,1,1,1,57.0,34.0,349.0,114.0,48067|1|1|1
2021,48141,1,1,1,479.0,57.0,8305.0,846.0,48141|1|1|1
2021,48245,1,1,1,473.0,93.0,1535.0,194.0,48245|1|1|1
2021,51153,1,2,1,73.0,13.0,101.0,12.0,51153|1|2|1
2021,55101,1,1,1,237.0,29.0,2676.0,231.0,55101|1|1|1
2022,06071,31,1,1,336.0,101.0,3218.0,733.0,06071|31|1|1
2022,12095,1,1,3,120.0,34.0,978.0,171.0,12095|1|1|3
2022,12131,1,1,1,63.0,27.0,1984.0,455.0,12131|1|1|1
2022,13051,32,1,1,578.0,235.0,745.0,202.0,13051|32|1|1
2022,13297,32,1,1,205.0,102.0,663.0,146.0,13297|32|1|1
2022,19153,1,1,1,358.0,61.0,6510.0,428.0,19153|1|1|1
2022,18089,2,1,1,141.0,101.0,329.0,120.0,18089|2|1|1
2022,18063,32,1,1,104.0,38.0,1175.0,203.0,18063|32|1|1
2022,26099,2,2,1,235.0,121.0,2523.0,761.0,26099|2|2|1
2022,26125,1,1,1,1443.0,313.0,12140.0,1158.0,26125|1|1|1
2022,26049,2,1,1,83.0,46.0,335.0,99.0,26049|2|1|1
2021,39113,4,2,1,108.0,62.0,691.0,224.0,39113|4|2|1
2021,42101,2,2,3,69.0,48.0,66.0,33.0,42101|2|2|3
2021,48157,2,2,1,134.0,96.0,438.0,210.0,48157|2|2|1
2022,06013,4,2,1,243.0,127.0,1441.0,502.0,06013|4|2|1
2022,12001,32,1,1,201.0,90.0,721.0,195.0,12001|32|1|1
